restaurantName,rating,reviewText
K & J Rib Shack,2,"On a drive to the coast, three of us stopped in based on the Yelp reviews. I have no problem with dives, but many will be revolted by this place. My group of three covered most of the menu with half-rack, pork dinner, and brisket dinner. I've spent decades eating BBQ frequently, 98% in west TN and eastern Arkansas. K & J is easily a bottom-three BBQ experience of my lifetime. Mediocre at best (ribs), downright bad (pork saturated in sweet syrupy sauce) at worst. A cautionary lesson in the limitations of Yelp."
K & J Rib Shack,5,"Easily the best BBQ I've ever had. We evacuated from Florida to Alabama to get away from Hurricane Irma and I had a craving for some good southern soul food. This place had good reviews for the most part so, we decided to check it out. Oh man, we are so glad we did! We pull up and see the huge smoker out front. As soon as we got out of the car, we were welcomed by that delicious smoky BBQ smell. Once we entered, we placed our order with the super friendly lady at the counter. I ordered the pulled pork dinner with collards and mac n' cheese. This place is a tiny shack but, don't let the appearance fool you, the food served here is truly special. My pulled pork was juicy, tender, and super flavorful. The pork had that perfect smoky coating while easily pulling apart with a fork. The collards were delicious and well-cooked with a great flavor. The mac n' cheese was baked nice and cheesy. Everything was absolutely delicious. The BBQ places back home don't even compare. I'm not sure when or if I'll be back in Montgomery but, if I find myself in the area - I will make it a point to stop here as the food was that good."
K & J Rib Shack,1,"I don't understand how this place is the #1 BBQ place in Montgomery. My buddy was in from Utah and wanted BBQ, so we got on Yelp to find the best place. According to other people, K&J is fantastic, which is the exact opposite of what we experienced last night. First off, I am not hard to please. My only expectation is that when I pay you for a meal I want it to taste better than if I prepared it myself. If it's not even as good as I can make for 1/5th of the cost, then I don't want it. From the time we walked in to the time we got our food was 55 minutes. Yes. Seriously. 55 minutes. It really wasn't that busy and it isn't that big of a place. I figured the food must be really good because it took so long to prepare. It took so long, in fact, that they gave people their food one at a time. There were two other tables while we were there and people would be finished eating before everyone at their table even got their food. Now. The food itself. I got a pulled pork sandwich and mac'n'cheese. My buddy got ribs, a pulled pork sandwich, okra, and mac'n'cheese. Friends, I'm not exaggerating when I tell you it was straight up one of the worst BBQ meals I've ever had. The pork was incredibly tough and the mac'n'cheese tasted as if it had been sitting out for a while. And by ""a while"" I mean three days. It was stale and bland. My buddy gave me a rib and it was tough and flavorless. He agreed with my assessment of the pork and mac'n'cheese. He said the only part of his meal that was decent was the okra. The only thing I invested at K&J that's was worth anything was their sauce. These folks at least make a good BBQ sauce. To put it in perspective, I've been in the Army for fifteen years. I've eaten some really terrible food in some really terrible places. With that said, given the choice between K&J and an MRE, I'd take an MRE. Think about that for a moment. That's how terrible K&J was last night. It's possible they were having an off night, though I'll never know because I won't be going back."
K & J Rib Shack,3,Local favor and good value.  Simple homestyle building with handwritten menu.  A bit dated within but the food flavor good and inexpensive.
K & J Rib Shack,5,"Please for the love of all that is good, stop here for a meal if you're headed south on I65...well worth the few minutes off the freeway to get some great BBQ.We had the pulled pork and pulled chicken....both were on point.Sides, fried corn, Black eyed peas, Lima beans, baked beans were all amazing."
K & J Rib Shack,1,"Beef ribs tough & over cooked, no love for this spot & never again!!! Pit master should make pizzas only."
K & J Rib Shack,4,"Don't let the simple interior or unassuming exterior deter you from a great BBQ restaurant. This is not a franchise, but a friendly, hole-in-the-wall, family owned restaurant. The menu is on chalk board behind the counter and fairly self-explanatory, but if you take your time to read it or decide, no one taking the order will get mad or rush you. This is a choice place for smokey, tender ribs. The half rack order (seven ribs) was huge! The fries were fresh, thin cut (shoestring), and made to order, but were bit soggy. Not a deal breaker. If you put K&J's sauce on an old tin can, I'd probably eat it. -half rack of ribs-fries"
K & J Rib Shack,5,"Best BBQ in Montgomery. Smoker Parked out front. Wonderfully nice people, amazing flavor, great service, special place, can't believe we found it on the way to the airport one day, will end a regular stop now. Had the ribs, Lima beans and greens. All fantastic. Want to eat every side!"
K & J Rib Shack,5,This is the real dealIt could be a movie location for a rib shackFrom the front entrance With a sign no hoodie no masks no gunsTo the best ribs on the planet This wil not dissapointCheck out the moze T Watermelon painting on the wallCasually hungHis daughter is a regular customer Great great great
Martha’s Place,5,"I came here with a group of around 12 people and they were able to accommodate us pretty quickly without calling ahead. The buffet included many different southern style foods, including fried chicken, yams, sweet potatoes, liver, meatloaf, collard greens, mashed potatoes. The food was pretty well stocked while we were there and the fresh fried chicken kept on coming out. As we were finishing up eating, someone came up to our table and it was Martha herself. It's nice to see the owner of the restaurant come and greet their guests and make sure that we had a great experience and enjoyed her food. P.S. They also offer a military discount"
Martha’s Place,5,"This place needs a solid 5 star!! If you want real homey soul food, this is the place to be. It opens at 11am on weekdays but there is always a few people waiting 15 minutes before it opens. It is very popular amongst the locals. Since we got there right when it opened, we did not have to wait for a table. The ambiance is very nice, open, clean and lots of space/tables. Everything on the menu was just delicious, be the the juicy fried chicken or the salads or the meats or the banana pudding. With so many options, anyone who eats here is bound to find dishes they like. They even serve complimentary iced tea and lemonade with unlimited refills. The service is excellent as well. When the server saw how much we loved the lemonade, she even gave us a complimentary cup of lemonade to go. Amazing experience and I cannot recommend this restaurant enough. Do not miss if you are in the area!!"
Martha’s Place,5,"this was a good spot to eat too. Another soul food buffet!! it is very inexpensive and had very good food! before going home we were told to try this restaurant out. $11 buffet and it was worth every penny!! The service was kind of slow when it came getting are sits organized, but that didn't take away from the good experience!! I went with family and they had not one complaint either!! I would highly recommend if you are looking a restaurant that is cost friendly and with good food!"
Martha’s Place,5,"First trip to Alabama and found ourselves here for lunch one day with a group of 6. I can't believe the amazing meal we got for $9 a person. The restaurant is so well cared for and way more beautiful than any buffet i've ever seen. In fact, i'm usually not a buffet person at all but you can tell how much Martha and her staff care about this place, its patrons and the food they are putting out. Loved being able to try all of my usual comfort food favorites along with trying some new ones. That fried chicken was amazing but the baked chicken was the surprise winner (for me) for the day. Delicious all around and probably the best meal our group had during our time in Montgomery. Worth a detour for sure."
Martha’s Place,5,"If you have never experienced the beauty, the love, and the pure delight that is deep down Southern cooking, Martha's Place is the go to spot! From crispy and delicious Southern fried chicken, melt in your mouth pot roast, flavored and seasoned collard greens, the cheesiest mac n cheese you could ever dream of, and...the true star of the show...the DRESSING. I know some people call it stuffing but this is DRESSING! It dresses up any meal, it dresses up your life! I want a bathtub full of Martha's place dressing in my house at all times, that's how good it is. I've tried to get my cornbread dressing to come out like Martha's and I can't figure out the secret! It's glorious, I heard angels sing when I first tasted that dressing, I felt love pour all over me. There's also desserts and various salads, but trust me, go for the dressing and feel the South embrace you with Martha's love."
Martha’s Place,5,This place was a hidden gem! We tried it last night and were very impressed. For $11 you can have an amazing spread of southern food! I will be back!
Martha’s Place,5,I went there for the first time about a couple of weeks ago and the food and service was amazing. Loved the atmosphere as well. Great price! Good down home cooking!
Martha’s Place,5,"I was in Montgomery for a military training trip and I ran across this restaurant. Boy this is a hidden gem. The ambience was very nice the customer service was very pleasing and the food was tasty. I had the fried chicken and I have to say that this was some of the best fried chicken I've had in a while. The owner, Ms Martha took the time to visit each table to a sure that everyone had a pleasant experience. We were able to sit down and talk to her and learn more about her story. We were so inspired that we bought her book that talked about her life. If you are looking for a tasty clean and upscale soulful buffet this is a choice that I would highly recommend."
Martha’s Place,1,"Here visiting Alabama state university from northern Virginia... searched for black owned restaurants. This was our first choice.  I brought my daughter, close friend and her daughter along with me.  We were excited after reading the reviews until we sat at our table.  We noticed others eating with no drinks but shortly the waitress brought out their drinks.  She looked over and said she would return with our drinks.  She came back out and walked up to our table and said, ""what y'all drinking""... so my friend said ""hello, how are you"", the waitress responded, ""I'm good what are yall drinking""... so my friend said nicely, ""that's good, we're all well"", the waitress was super annoyed and responded, ""nice"" sarcastically.... she took our drink order but I was really disgusted with her attitude.  So I walked up to ask for a refund, the hostess said she was going to get the manager, the manager never came out but I was refunded.  We left and decided to try Pierce's Country Cooking... so glad we did.  Another black owned restaurant with AWESOME SERVICE!  We were greeted nicely... the food tasted and looked amazing!  I will forever be a fan!  We really enjoyed the ribs, baked chicken, collards, Mac n cheese, sweet potatoe pie but most of all the hospitality!  The staff was amazing!"
Martha’s Place,5,My very first time eating here since she moved from her last location food is excellent Dressing and turkey superb so I say Martha's has still got it
Martha’s Place,5,Awesome soul food. The price is unbelievable for this all you can eat southern comfort food restaurant. I will definitely visit again. Wish I'd discovered it sooner. The food choices include multiple vegetables and meat choices. The meats change according to the day of the week. Multiple desserts are also included in the price.You must give it a try!
Martha’s Place,1,"Please avoid! ~~...  County health dept. just gave it an 87 rating for cornbread batter being left out at an improper temperature, and for ROACHES being in the kitchen.  WFSA news reported this on 12/12/19."
Martha’s Place,5,"Just traveling through Montgomery and found out my old ""go to"" place for Southern food had closed. Saw this on Yelp, and glad I did!  Very reasonably priced, delicious Southern cuisine, fantastic fried green tomatoes, and unbelievable banana pudding. Will definitely be back next time I am through Montgomery."
Martha’s Place,5,"Great, fresh food.  The owner is super sweet.  Restaurant is clean- bathrooms are clean.  We will visit every time we travel to Montgomery."
Martha’s Place,4,"The food is pretty good, but it's incredibly hot inside this restaurant. I usually get to-go orders because the heat is unbearable. I've been eating at this restaurant since it was at the old location. It's a good place to go and get a full soul food meal."
Martha’s Place,4,Food was absolutely amazing. I truly enjoyed myself. And meat was seasoned well. I definitely will recommend to others and return again when I'm in town.
Martha’s Place,5,"Very good soul food from fried chicken to hot wings, catfish and the lemon chicken wings are zesty and delicious along with the scallop potatoes, squash, & Lima beans. This is our second trip from Florida"
Martha’s Place,5,The best soul food buffet!! Everything was amazing and they are always accommodating to large groups!
Martha’s Place,4,"I was in Montgomery, AL the last week of June 2018 and found this place doing an internet search and my taste buds thanked me so much that I think I ate everything before I got back to the house!  I had rice, baked turkey & dressing, potato salad, pasta salad, and greens.  I was glad we got there before what must have been the lunch crowd.  I would stay and dine in if I ever get back to Montgomery, because it's decorated very nicely.My four star rating is because there was no blackberry cobbler available when I called on the day it was supposed to be there.  Maybe, Martha's can have all desserts on all the days it's open!"
Martha’s Place,4,The waitress was awesome. The chicken and fish was seasoned well and the cheese potatoes was really good. My only complaint was for a buffet i expecting it to have more variety of food.  I was really hoping they were going to have macaroni and cheese
City Grill,5,"My husband and I decided to try City Grill on New Year's Eve! What a perfect meal and night it was! We split a bottle of wine, shared the fried eggplant for an appetizer, my Fried Goat Cheese Salad And Duck were to die for and that apple dessert...  I highly recommend this restaurant! We will most definitely be coming back!"
City Grill,4,"City Grill is hidden inside of a shopping center off of Taylor Rd.  My husband and I dined here for our anniversary.  Our server made our experience very enjoyable and memorable.  The salmon was delicious!  My husband's steak was cooked right the first time.  They have a nice atmosphere, nothing bad to say about this place."
City Grill,4,"We dined here on a Saturday with a reservation for two. We started with the crab cakes. So delicious! Excellent flavor! I had the spinach salad. The lettuce was crisp and the dressing was just right. For our main course, I had the grilled snapper with the Mediterranean toppings. My husband had the lamb shank with gnocchi. We both loved our food, and each others. We ended with dessert, a flourless chocolate cake with homemade whipped cream. It was light and delicious. Our server was excellent. We would return for another excellent meal."
City Grill,5,One of the best restaurants in Montgomery! I've never had a bad meal and the atmosphere is first class!
City Grill,4,"My last night in Montgomery was spent having dinner here and the service we had made our experience as well.  We called 20 minutes prior to arriving and put our name on the list for a table.  Everyone was kind and our waitress was great. We started out with their Tuna Napoleon appetizer. I really liked it. It was light and just the right size to share. For dinner we had their scallops with pasta special and snapper with a lump of crab meat on top. I will say I loved the scallops better than the snapper meal. The snapper and crab was a little bland and the scallops had so much flavor! If I could have exchanged my meal for the scallops, that's what I would have done. The absolute BEST part of my meal was naturally, dessert!! If you plan on having dessert, you need to try their salted caramel cheesecake. I would go back there just to eat cheesecake! We paired it with one of their coffees that had mixed liquor and it was perfect. After that we had some sips of Sambuca. It was my first time trying it and boy does it sting the moment you take a sip! It has a black licorish taste. Overall it was a great place to try and I'm glad I made it here before I left."
City Grill,5,"I arranged a girls golf trip to Prattville, AL for 12 ladies who are ""foodies"" as well as golfers so our expectations are very high.  This was the best dining experience I've had in a long time.  We were put into a private room with a waitress who is probably the best in her profession.  She was friendly, professional and provided recommendations when asked.  The food was perfect!  Not one complaint about any item and we ordered quite a variety of appetizers, salads, entrees and desserts.  Everything was great.  I would have heard the complaints if there had been any because I was responsible for choosing everything about the trip including choosing this restaurant!  I'd like to drive the 3 1/2 hours back to eat there again."
City Grill,3,"An okay place to grab a decent meal, just hit-or-miss with the quality.I've eaten here several times. Service is great. The food...well, sometimes its five star and sometimes two. I've had great steaks here, but I've had terribly overcooked fish and duck as well.Their beer selection is almost non-existent. One of the waiters even suggested I go next door to the Tipping Point if I wanted a delicious brew (to be fair to him, he did not say this in a negative or condescending fashion). I seriously considered just walking out and getting my meal there instead. Alas, my wife vetoed that idea.I would suggest a steak here, as that seems to have the most consistent quality."
City Grill,3,"Atmosphere: sophisticated and formalStaff: friendlyHowever, the price was not worth the food that     we ate. I got the ribeye with fries. The waitress overhyped the fries and when received, the fries were soggy and limp. Less than satisfactory to say the least. Steak was good, but not to the amount they were priced for. Though the size of the steak was big, it had a lot of fat on it and not as much meat. Good for a one time experience, but not a place for ongoing future meals."
City Grill,5,"We had the snapper and New York strip specials. The Snapper was delicious! The steak was good too but lacked a little something. Loved the Parmesan fries too! We had the baked feta appetizer, which was also delicious. The staff was extremely friendly and helpful. Definitely recommend this place, even though it's a little pricey."
City Grill,5,The Eggplant lump crab appetizer with the pear arugala  salad was lovely & decadent at same time.  Did not need entre. Sorry!  Perfect for waistline.  Love the bar ambiance.  Right combination of class & casual.  So there.
City Grill,5,"Excellent food and service in a wonderful community. Stop by for a drink, dinner, dessert, or all of the above... you won't be disappointed. If the weather is nice, grab a seat on the patio and relax while the great team helps ensure you have a wonderful visit."
City Grill,5,"The best restaurant in Montgomery and a match for the better restaurants in Atlanta in Montgomery.  Having eaten here numerous times I can highly recommend the daily fish with beurre blanc sauce, the lamb, or any steak.  Service is always excellent and the dishes are consistent and outstanding.  Don't miss the chocolate molten cake!!!!  The hometown feel makes this place all the better."
City Grill,5,"Very nice experience at City Grill last evening. The snapper specials were wonderfully prepared offering both traditional and Mediterranean flavor depending upon your taste. The other entree, the surf and turf was delicious. All in all, a delightful dining experience and one that we hope to repeat often!"
City Grill,5,"The atmosphere is comfortable, but not fancy.  Avoid the booths.  They are more private, but are also quite uncomfortable.  The food here is very good.  Service is excellent, top notch.  Servers are friendly, informed and attentive without being intrusive.  You can have a very good dinner here.  Yes, you'll pay $$$, but City Grill is worth it.  City Grill is not frou-frou fancy, but it's comfortable.   Some folks come in a bit more dressed up, others are pretty casual.  We've had two great meals here.  From appetizers to mains to desserts, everything here is very good!  This is my number once choice in Montgomery (above True & Central).  Other restaurants in Montgomery should take a note from the chef & staff at City Grill.  Food:              5/5Service:          5/5Value for $$:  5/5Will I return:  Yes!Would I recommend City Grill:  Yes"
City Grill,5,Excellent. Excellent. Excellent. Have no complaints. My husband and I split the calamari appetizer and one of the salads. Then we each had our own steak. And finished with the lava chocolate cake topped with peanut butter ice cream. Everything was flavorful and delicious with great service. Will definitely return.
City Grill,5,"CONSISTENT! This is one of the most reliably excellent places in town. Outstanding wine list, always fresh and perfectly prepared gulf seafood, attentive servers who know the menu extremely well. Elegant, quiet atmosphere."
City Grill,5,What a charming place! We just stopped by for drinks and apps and really enjoyed it. Lovely atmosphere and great service.
City Grill,5,"Next time you are at City Grille, try the halloumi cheese salad.  It is amazing.  Great house wine selection."
City Grill,4,"The Hampstead still has a lot of work to do, but it's good to see places like City Grill having already taken up root. My experiences with fine dining in this city have been pretty touch and go, but it usually comes down to a matter of value. If I'm going to spend twenties of dollars for an entree, I want to know there's some technical skill going into it. A chicken might not seem like the most elegant protein for a meal, but there is quite a bit of technical finesse in cooking an entire bird, and the half poussin I ordered - partly because it's fun to say ""poussin"" - was a fairly well-done balance of the white and dark meat along with the crispiness of the skin. It was also a pretty freaking large portion for one person - I was served half of a four pound bird, leaving me to figure out how to best attack the thing with my knife and fork. After half an hour, I just went to town using my hands. The passage of time has me forgetting everything about that meal other than the bird itself, which is probably a testament to City Grill and a reason why it's worth making the trip - it's a Montgomery restaurant that not only understands what goes into fine dining, but gives you ample portions for the money."
City Grill,5,"Visiting from Virginia. The meal my husband and I ate at this restaurant has become the one to beat when dining out. We had the halloumi cheese salad-amazing!! Salmon with Brussel sprouts and potatoes-amazing!! And the Lava cake with peanut butter ice cream for dessert-so amazing!! We split everything so we weren't stuffed and feeling disgusting after our meal. It was perfect. I would visit this place again and again if we ever find ourselves back in Montgomery.*I will add that I wish they used fresh caught salmon vs farmed, especially for the prices they charge!"
Vintage Year,5,I really like this place! Service is excellent and the food creative and locally sourced. Good wines available and very fair prices.
Vintage Year,4,"Their service during covid was on-par, their burgers on Tuesday were amazing. Highly recommended"
Vintage Year,5,I went to Vintage Year for the first time for a birthday dinner with a friend. We opted to sit outside since it was a nice evening. My friend made reservations so we were promptly seated. Our waitress was very pleasant. She patiently went over menu items and made recommendations when asked. We had the creamy seafood dip for our appetizer. I had the snapper and my friend had the lamb. It was all delicious. This is a hidden gem in Montgomery. Give it a try.
Vintage Year,4,"The decor and ambiance is excellent, the food options are limited because they have seasonal options.  Started with crab cakes and it was tasty with the aioli.  I had the snapper with the curry sauce and it was tasty, large portion.  My friend had the lamb and it was a small portion especially for the price. The lamb were 2 small pieces of lamb with bone in."
Vintage Year,5,"The food was absolutely amazing, the service was even better. It says causal dining but we were a lil uncomfortable in our everyday outfits, a little bit more classy. Our waitress definitely made our visits as well as the atmosphere :) it was fantastic. I would definitely come back if I'm ever in the area. But I highly recommend this place."
Vintage Year,5,Visited Montgomery for the CLAS Conference. This place was recommended and it didn't disappoint. It was Burger Tuesday so I got the Philly burger which was excellent. It was a nice evening so we sat outside. The waiter was awesome. I plan to visit each time I come to Montgomery. Everyone else at the table was also pleased with their entrees.
Vintage Year,4,Fantastic service and foodFor smokers a no goYou must walk to the cornerFresh ingredients and I highly recommend the cheese board
Vintage Year,5,"This is the BEST restaurant in Montgomery, hands down! It's a pretty space, romantic, on the quieter side. The staff is excellent and accommodating​. I have many foods I​ can't eat, gluten for one, and they went out of their way to substitute and accommodate me.The filet was cooked to perfection! The mac and cheese the best in Montgomery, the Yellowfin over coconut broth with lemongrass delicious!! Great place for date night."
Vintage Year,5,"One of the best dining experiences ever!! Where do I start? Ahh, yes, at the beginning. Let's just say the food, the service, the company, and the fellowship were outstanding.My wife and I are in town for the Family Life Weekend to Remember marriage retreat and tonight was our ""date night."" After initially trying to go to Central restaurant--we didn't have a reservation and they didn't take walk-ins--we decided to try Vintage Year. What a blessing. Without a doubt, God set that up. He closed the door at Central and opened the one at Vintage. Service:Our server Jennifer was the bomb! Fast as lightning, very attentive, very accommodating, very personable, knew the menu in and out, attended to our every need, described the dishes so descriptively, and even gave us some history about the restaurant. She's a great marketer. But what she was selling, the chefs and the kitchen staff backed it up. I should also give a shoutout to the team who was supporting her, because she didn't do it alone. I think there were 4 other people who bought items to the table whether it was bread, an appetizer or entree. Everyone, including the host, were very personable, professional, attentive and accommodating.Food:Everything, and I mean everything, was sumptuous. The seafood gratin with shrimp, crab, scallops and crawfish was good, but could have benefited from a little more salt. It came with toasted baguettes that were a little too toasted for my taste. Almost like cajun style. The filet with roasted sweet potatoes and crispy, fried onion strings were so tasty. The short ribs with scalloped potatoes and red cabbage--oh my goodness--was mmm, mmm, mmm. The short ribs were so tender and well-seasoned. They would've been falling off the bone had there been one. The potatoes were creamy and seasoned. And the purple cabbage was a complete surprise. They were tender with a nice bite and a tasty sauce. We also got a side of Brussel sprouts and they were deelish. Packed with bacon fat and salt, they were crispy and tender and so, so good. For dessert we had the chocolate moon pie, which reminded me of a glorified s'more. With chocolate cake and graham cracker on top and bottom with a thick homemade marshmallow in the center, and covered in chocolate ganache. We were so full by then, we could only take a couple bites, but it was good too. Company:Lastly, the company was a true blessing. Seated next to us were Pat McGregor and her granddaughter, Mary Grace. They were so beautiful to talk to. I see great things in Mary Grace's future. She was very poised, a lady, outgoing, respectful, hospitable, true to her faith, and just loving on her grandmother, who recently lost her husband. Just an all around sweet person. It was an absolute pleasure talking to both of them. They offered us a taste of their desserts and let us listen to her recording artist sister Elizabeth Ann Matthews. So go check out her new single."
Vintage Year,5,"My fiancée and I went to Vintage Year for the first time on 12/10/19 to celebrate our engagement and couldn't have had a better time. Our server, Jennifer, was so wonderful and down to earth and gave great suggestions. The food and cocktails were unreal and we were just amazed overall. It was a wonderful experience and we will highly recommend it to everyone we know!"
Vintage Year,5,We  were visiting Madison and our guide and a few locals recommended this restaurant  Lucky for us they had a cancellation on Tuesday night which is burger night the burger  where very good I had a falafel burger excellent came with fries Cesar salad with kale  was excellent pricing was very fair and if you don't want burger they a regular menu you can order from   the waitress was very nice knowledgeable and efficient it was  husband and my anniversary she gave us a complimentary cheesecake excellent That always  make you know they are  Customer friendlyThe restaurant had a charming decor Wish we could go again so if we are ever in town again we will make. Reservations So if you are in Montgomery Alabama make you reservations soon then later.
Vintage Year,5,We wandered in by accident when we found our first choice was closed on Sunday.  VY is open for Sunday brunch and had a greatly varied array of offerings. I had the salad with a poached egg and my friend had the crab cakes with poached eggs and hollandaise--both were excellent. Interesting cocktails including local specials. Lots of coffee and biscuits and we were able to sit and chat without being rushed out.  Our waiter was solicitous without hovering and helped us with local info--we are tourists. A great spot and I only wish we could go back for dinner!
Vintage Year,5,"26 January 2019 I wife and I and two of our friends were in the area and decided to give this place a try we were not disappointed. We had an early reservation. Who agreed upon entry and quickly showed our table our server was very knowledgeable about the menu. The wait staff was also very prompt.We started with the cheeseboard to share. For the second course each person had a salad. The salads were fresh and served on a chilled plate, for the entrées two people order the fillet which they said was cooked to perfection medium rare, I ordered the scallops they were very good served over a bed of black risotto, and the last entrée was a whole head on Mediterranean sea bass which I was told was excellent! We finished all of our meals with shared desserts which were very good as well. the location might make you think something else about this establishment but don't let the exterior fool you. Next time we are in the Montgomery area we are definitely going back."
Vintage Year,4,"I had a nice dinner here. The menu is not too complicated or fussy, and the service is attentive.I enjoyed scotch eggs, a burger, and a massive salad.The only reason I hesitate to say ""five stars"" is that prices are higher, and everything I had (while delicious) was pretty straightforward. Nothing surprised me.If you want a very good meal, with good service in a nice (yet not quite formal) setting, Vintage Year is an excellent choice.  I would say it is even better for larger parties where everyone will find something they love."
Vintage Year,5,This is the best restaurant! Started off with crab cakes as our appetizer. Then- I had Yellowfin Tuna. My hubby had Lamb Chops. So fresh and so good. Cocktails and dessert/coffee equally as delicious. The staff was very attentive and informative. We will definitely be back. Highly recommend!!
Vintage Year,5,"Some of the best food I've had in Montgomery, period. While their dinners ante amazing (and the ambiance delightful), I find their weekend brunches to be the best meals. The VY burger is phenomenal, and the fries could carry an entire meal by themselves. The brunch menu has some of the most...luscious? Luscious is how to describe was I saw and tasted."
Vintage Year,5,Probably my favorite spot. Brunch is great on Sunday but you will need to reserve. They book up fast. Customer service is outstanding every time I go. I love the avocado devil eggs.
Vintage Year,5,"During a short trip to Montgomery, had the pleasure of eating at this gem of a restaurant.  The crab cake appetizer, gulf snapper, and venison steak were all excellent.  The chef really nails it with all of these dishes."
Vintage Year,1,The condescending attitude of the hostess when we walked in was enough for us to not bother to wait for a table.
Vintage Year,5,We just had dinner at Vintage Year. Sat in the bar and Michelle was amazing. Friendly and helpful. Food was amazing. Will definitely go back when in Montgomery!
Little Donkey Mexican Restaurant - Montgomery,5,Five out of five for your great curbside pickup we had last Saturday night.  We picked up the family pack of hour fried chicken.  It was delicious and hot and abundant!  Thank you so much for feeding us at home.
Little Donkey Mexican Restaurant - Montgomery,5,"I am in love with this restaurant, the prices are a little high but the quality is well worth it. I have been here almost every Friday for Happy Hour, the manager walks around to see his regulars and also make new ones. This is one of the best restaurants in town and my go-to for mexican food. Just delicious and did I mention how wonderful the staff is."
Little Donkey Mexican Restaurant - Montgomery,1,"I know most people absolutely love Little Donkey, but we've been several times and have never had a good experience. The biggest problem is that this place is ridiculously expensive for a lot of mediocre food. The queso was $6.50, but was the equivalent of just melted cheese. If we're paying nearly $7 for queso, we expect it to have some sort of meat and not taste like a melted block of velveeta cheese. The chips that came with our queso were overcooked. Taco combos are nearly $12, and come with rice that tastes like Zataran's minute microwave white rice. I liked the beans, but they were pinto beans that did not go well with the meal. The tacos were good, but just too expensive. Enchiladas are $15, which is just crazy. Our service has always been lackluster as well. This place is cool and hipster, but every time we've gone we have gotten not great food and paid an arm and a leg for it. I know Montgomery struggles with having decent Mexican food, but Sol and Taco Shop beat this place by a mile and are actually reasonably priced. Don't be tricked by the hip and cool vibe from this place into wasting your time or money. It won't be worth it."
Little Donkey Mexican Restaurant - Montgomery,3,"Let me start with the overall atmosphere.... It was very lackluster. It was in no way reminiscent of a Mexican restaurant. More of just a casual dining restaurant that could serve any type of food.The food...The Top Shelf Margarita with a strawberry swirl was delicious! It was the best part of the meal! The food was okay at best, however, I've had way better come from my own kitchen. The food was just not seasoned. I had the grilled fish tacos with pinto beans and rice. The fish tasted like it was just thrown on a grill minus salt and pepper. Some Old Bay seasoning would have gone a long way! The rice just tasted funny. Like nothing, I've ever eaten before. It just tasted kind of weird. I can't really describe it. My friend had the fried chicken and ""smashed potatoes."" She was underwhelmed as well! She said the potatoes were really hard. I tasted her chicken skin and while it was very crispy, it tasted like it was fried in old or burnt grease. The employees...Rod was a killjoy!!!  He ""greeted"" and sat us. It seemed like he was tired... It was 8 pm... We tried to joke with him by asking him to smile but it just seemed like he wasn't in the mood to smile. Now KP, our server, was WONDERFUL!!! She had a great personality. She was friendly and professional. She made an otherwise okay experience pretty decent. All in all, it is an okay restaurant with average tasting food. It was definitely not worth the $53 + $10 tip, I spent."
Little Donkey Mexican Restaurant - Montgomery,1,Honestly one of the worst mexican restaurants i've ever been to. I had the burrito bowl and the chicken wasn't seasoned at all and the guac had way to much lime juice not to mention the over buttered corn that came with it. Not to mention we weren't given silverware so we had to wait a few mins after our food arrived to eat.
Little Donkey Mexican Restaurant - Montgomery,5,Great find in Montgomery! Great happy hour specials and daily specials. Tortillas hand made just behind bar- corn ground fresh here! Paloma margarita was a personal fav! Told to come back and try the fried chicken. Fried chicken taco is worth coming back for!
Little Donkey Mexican Restaurant - Montgomery,4,Great tacos and one of my favorite queso dips!I would recommend y'all to adding some grilled onions to your tacos next time around here !
Little Donkey Mexican Restaurant - Montgomery,4,It is nice and tasty Mexican restaurant at eastchase Not that priceyNice bar and plenty of kinds of beverages
Little Donkey Mexican Restaurant - Montgomery,3,"UPDATE: I still like the food but feel like cheated today. Look at the picture... they charged a little extra for everything. Enchilada : menu price $14 but charged $15, 2 carnitas and 2 adobadas should be 7.50 not 7.90,  3 briskets should be $12.75 not $13.50. If menu has changed they should let people know before ordering. This is bad practice."
Little Donkey Mexican Restaurant - Montgomery,4,"This is a great little restaurant. The decor and ambiance is modern mexican and vibrant, so much better than a lot of the dark restaurant ambiance vibes you normally get dining out. Their fried chicken came recommended and it was very tasty. A nice crunch on the outside and lots of juicy flavor on the inside. The sides were also tasty, the corn was delicious. Our meal came with complimentary chips and salsa which were ok but not amazing! The service was a little slow considering they were busy and our server seemed extremely unhappy that she got sat yet another table however, I empathize given it was mother's day and she was probably tired from having such a busy shift. Overall, a nice restaurant, recommended for sure!"
